regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-11;15;306114.0;14792.0;13;397;10;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-12;15;306114.0;14809.0;17;397;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-13;15;306114.0;14839.0;30;410;13;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-14;15;306114.0;14871.0;32;410;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-15;15;306114.0;14879.0;8;410;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-16;15;306114.0;14892.0;13;415;5;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-17;15;306114.0;14905.0;13;422;7;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-18;16;306114.0;14932.0;27;452;30;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-19;16;306114.0;14946.0;14;452;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-20;16;306114.0;14960.0;14;457;5;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-21;16;306114.0;14987.0;27;461;4;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-22;16;306114.0;14989.0;2;461;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-23;16;306114.0;15017.0;28;463;2;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-24;16;306114.0;15045.0;28;466;3;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-25;17;306114.0;15045.0;0;467;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-26;17;306114.0;15046.0;1;467;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-27;17;306114.0;15074.0;28;469;2;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-28;17;306114.0;15089.0;15;469;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-29;17;306114.0;15106.0;17;468;-1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-04-30;17;306114.0;15124.0;18;468;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-01;17;306114.0;15138.0;14;468;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-02;18;306114.0;15139.0;1;468;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-03;18;306114.0;15156.0;17;468;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-04;18;306114.0;15184.0;28;468;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-05;18;306114.0;15192.0;8;469;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-06;18;306114.0;15210.0;18;470;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-07;18;306114.0;15232.0;22;470;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-08;18;306114.0;15240.0;8;470;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-09;19;306114.0;15251.0;11;477;7;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-10;19;306114.0;15252.0;1;478;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-11;19;306114.0;15259.0;7;478;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-12;19;306114.0;15267.0;8;478;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-13;19;306114.0;15285.0;18;478;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-14;19;306114.0;15287.0;2;478;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-15;19;306114.0;15314.0;27;479;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-16;20;306114.0;15323.0;9;483;4;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-17;20;306114.0;15326.0;3;484;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-18;20;306114.0;15348.0;22;487;3;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-19;20;306114.0;15362.0;14;487;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-20;20;306114.0;15388.0;26;488;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-21;20;306114.0;15407.0;19;489;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-22;20;306114.0;15439.0;32;491;2;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-23;21;306114.0;15450.0;11;493;2;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-24;21;306114.0;15450.0;0;494;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-25;21;306114.0;15484.0;34;499;5;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-26;21;306114.0;15506.0;22;505;6;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-27;21;306114.0;15515.0;9;508;3;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-28;21;306114.0;15523.0;8;519;11;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-29;21;306114.0;15556.0;33;539;20;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-30;22;306114.0;15568.0;12;550;11;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-05-31;22;306114.0;15574.0;6;551;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-01;22;306114.0;15605.0;31;562;11;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-02;22;306114.0;15622.0;17;571;9;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-03;22;306114.0;15632.0;10;575;4;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-04;22;306114.0;15632.0;0;575;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-05;22;306114.0;15654.0;22;581;6;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-06;23;306114.0;15662.0;8;584;3;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-07;23;306114.0;15666.0;4;584;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-08;23;306114.0;15670.0;4;590;6;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-09;23;306114.0;15681.0;11;594;4;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-10;23;306114.0;15714.0;33;595;1;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-11;23;306114.0;15736.0;22;599;4;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-12;23;306114.0;15753.0;17;599;0;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-13;24;306114.0;15765.0;12;603;4;;;0.0
Sudeste;SP;Limeira;35;352690.0;35102.0;LIMEIRA;2021-06-14;24;306114.0;15765.0;0;603;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-01;53;108823.0;3727.0;0;83;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-02;53;108823.0;3727.0;0;83;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-03;1;108823.0;3727.0;0;83;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-04;1;108823.0;3735.0;8;85;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-05;1;108823.0;3751.0;16;85;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-06;1;108823.0;3840.0;89;85;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-07;1;108823.0;3853.0;13;85;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-08;1;108823.0;3894.0;41;87;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-09;1;108823.0;3911.0;17;89;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-10;2;108823.0;3911.0;0;89;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-11;2;108823.0;3922.0;11;89;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-12;2;108823.0;3961.0;39;93;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-13;2;108823.0;3990.0;29;93;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-14;2;108823.0;4046.0;56;93;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-15;2;108823.0;4064.0;18;94;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-16;2;108823.0;4104.0;40;94;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-17;3;108823.0;4102.0;-2;94;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-18;3;108823.0;4102.0;0;94;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-19;3;108823.0;4143.0;41;94;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-20;3;108823.0;4225.0;82;99;5;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-21;3;108823.0;4287.0;62;99;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-22;3;108823.0;4324.0;37;99;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-23;3;108823.0;4366.0;42;104;5;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-24;4;108823.0;4367.0;1;104;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-25;4;108823.0;4385.0;18;105;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-26;4;108823.0;4462.0;77;106;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-27;4;108823.0;4490.0;28;106;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-28;4;108823.0;4547.0;57;107;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-29;4;108823.0;4617.0;70;111;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-30;4;108823.0;4701.0;84;111;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-01-31;5;108823.0;4698.0;-3;111;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-01;5;108823.0;4729.0;31;112;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-02;5;108823.0;4751.0;22;114;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-03;5;108823.0;4820.0;69;117;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-04;5;108823.0;4892.0;72;120;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-05;5;108823.0;4975.0;83;121;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-06;5;108823.0;4987.0;12;122;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-07;6;108823.0;4981.0;-6;122;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-08;6;108823.0;4978.0;-3;122;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-09;6;108823.0;5048.0;70;129;7;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-10;6;108823.0;5171.0;123;132;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-11;6;108823.0;5265.0;94;132;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-12;6;108823.0;5336.0;71;138;6;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-13;6;108823.0;5378.0;42;141;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-14;7;108823.0;5372.0;-6;141;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-15;7;108823.0;5429.0;57;147;6;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-16;7;108823.0;5492.0;63;151;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-17;7;108823.0;5539.0;47;151;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-18;7;108823.0;5600.0;61;152;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-19;7;108823.0;5662.0;62;153;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-20;7;108823.0;5714.0;52;157;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-21;8;108823.0;5715.0;1;157;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-22;8;108823.0;5719.0;4;159;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-23;8;108823.0;5847.0;128;163;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-24;8;108823.0;5930.0;83;164;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-25;8;108823.0;5993.0;63;164;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-26;8;108823.0;6147.0;154;168;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-27;8;108823.0;6194.0;47;171;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-02-28;9;108823.0;6193.0;-1;171;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-01;9;108823.0;6197.0;4;172;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-02;9;108823.0;6288.0;91;172;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-03;9;108823.0;6336.0;48;175;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-04;9;108823.0;6436.0;100;175;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-05;9;108823.0;6467.0;31;176;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-06;9;108823.0;6481.0;14;178;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-07;10;108823.0;6484.0;3;181;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-08;10;108823.0;6484.0;0;181;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-09;10;108823.0;6564.0;80;183;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-10;10;108823.0;6592.0;28;187;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-11;10;108823.0;6637.0;45;191;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-12;10;108823.0;6673.0;36;193;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-13;10;108823.0;6685.0;12;196;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-14;11;108823.0;6682.0;-3;196;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-15;11;108823.0;6694.0;12;200;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-16;11;108823.0;6739.0;45;205;5;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-17;11;108823.0;6778.0;39;207;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-18;11;108823.0;6830.0;52;207;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-19;11;108823.0;6865.0;35;207;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-20;11;108823.0;6893.0;28;208;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-21;12;108823.0;6893.0;0;208;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-22;12;108823.0;6892.0;-1;208;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-23;12;108823.0;6983.0;91;210;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-24;12;108823.0;6995.0;12;210;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-25;12;108823.0;7039.0;44;213;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-26;12;108823.0;7077.0;38;216;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-27;12;108823.0;7121.0;44;219;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-28;13;108823.0;7122.0;1;220;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-29;13;108823.0;7122.0;0;226;6;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-30;13;108823.0;7193.0;71;230;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-03-31;13;108823.0;7247.0;54;232;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-01;13;108823.0;7255.0;8;233;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-02;13;108823.0;7272.0;17;235;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-03;13;108823.0;7269.0;-3;235;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-04;14;108823.0;7269.0;0;235;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-05;14;108823.0;7266.0;-3;235;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-06;14;108823.0;7348.0;82;244;9;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-07;14;108823.0;7398.0;50;245;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-08;14;108823.0;7428.0;30;246;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-09;14;108823.0;7448.0;20;247;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-10;14;108823.0;7463.0;15;249;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-11;15;108823.0;7466.0;3;249;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-12;15;108823.0;7466.0;0;249;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-13;15;108823.0;7507.0;41;250;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-14;15;108823.0;7526.0;19;251;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-15;15;108823.0;7569.0;43;251;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-16;15;108823.0;7592.0;23;251;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-17;15;108823.0;7600.0;8;254;3;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-18;16;108823.0;7600.0;0;254;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-19;16;108823.0;7596.0;-4;254;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-20;16;108823.0;7657.0;61;256;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-21;16;108823.0;7690.0;33;256;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-22;16;108823.0;7708.0;18;257;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-23;16;108823.0;7720.0;12;259;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-24;16;108823.0;7734.0;14;260;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-25;17;108823.0;7737.0;3;261;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-26;17;108823.0;7738.0;1;262;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-27;17;108823.0;7785.0;47;263;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-28;17;108823.0;7808.0;23;264;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-29;17;108823.0;7855.0;47;264;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-04-30;17;108823.0;7876.0;21;266;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-01;17;108823.0;7899.0;23;268;2;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-02;18;108823.0;7899.0;0;268;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-03;18;108823.0;7898.0;-1;268;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-04;18;108823.0;7975.0;77;274;6;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-05;18;108823.0;8031.0;56;275;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-06;18;108823.0;8056.0;25;279;4;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-07;18;108823.0;8133.0;77;279;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-08;18;108823.0;8131.0;-2;279;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-09;19;108823.0;8129.0;-2;279;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-10;19;108823.0;8142.0;13;279;0;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-11;19;108823.0;8176.0;34;280;1;;;0.0
Centro-Oeste;GO;Catalão;52;520510.0;52005.0;ESTRADA DE FERRO;2021-05-12;19;108823.0;8204.0;28;281;1;;;0.0
